gene_id	Embryo0-2h	Embryo2-4h	Embryo4-6h	Embryo6-8h	Embryo8-10h	Embryo10-12h	Embryo12-14h	Embryo14-16h	Embryo16-18h	Embryo18-20h	Embryo20-22h	Embryo22-24h	L1	L2	L3+12h	L3PS1-2	L3PS3-6	L3PS7-9	Prepupae	Prepupae+12h	Prepupae+24h	Prepupae+2d	Prepupae+3d	Prepupae+4d	Male+1d	Male+5d	Male+30d	Female+1d	Female+5d	Female+30d
FBgn0030574	0.121492	0.116458	0.137187	0.219716	0.458269	1.33583	3.06672	17.8617	34.6135	33.6905	20.9015	23.1731	35.0118	28.4445	24.0486	32.6265	42.6813	30.0711	7.12664	5.56312	3.98471	6.00689	22.5843	19.2812	26.0382	29.6154	29.8108	20.2131	9.58665	8.59514
FBgn0015773	1.22152	23.0362	41.6868	38.9481	31.2292	43.3745	35.2617	33.8744	26.9807	26.1086	16.0114	14.859	9.21297	5.46235	2.81443	3.25821	4.25727	5.747	6.40898	8.79357	12.5075	7.17388	4.00204	3.2857	4.36521	6.24614	4.72756	2.94349	1.38101	1.91515
FBgn0030575	0.0347735	0.268432	0.217101	2.03612	3.7671	15.834	19.7796	28.1249	7.83395	2.68559	1.0093	1.09986	19.3959	40.9534	25.4783	4.24985	7.23696	11.028	7.53817	1.8127	22.3006	18.6316	4.11849	3.35631	20.3601	17.0425	23.0065	22.5906	7.61085	10.2008
FBgn0015774	0.248072	2.54361	11.066	11.3418	15.1311	12.2836	18.7219	15.182	16.5494	15.2241	9.34311	11.9643	10.7799	3.70679	1.9436	0.931269	3.90124	5.58446	7.25856	9.59761	17.3032	15.595	7.47335	3.87119	3.63526	3.1859	2.87199	1.91799	0.656063	0.664305
FBgn0262534	2.66876	1.94896	1.24917	0.489732	1.27265	1.24372	1.17113	0.485517	0.560641	0.209916	0.43625	0.799377	0.145245	0.261135	0.787816	0.511239	0.738429	0.801349	0.782304	1.0302	1.25177	1.05438	0.71745	0.363037	1.25303	1.44398	1.18639	0.505422	2.42938	1.05801
FBgn0052595	4.75841	6.03978	5.84412	1.5757	2.09891	2.32981	1.55254	0.236367	0.511486	0.188081	0.621281	0.516024	0.243749	0.28961	3.02901	4.91036	6.33158	7.99924	6.7475	9.01959	9.95809	9.63858	6.05025	3.94253	10.9154	14.8691	10.2138	0.796971	3.38159	0.933778
FBgn0030576	0.0674073	0.168278	0.445567	5.70328	12.4949	25.7764	16.7095	13.3488	17.2667	20.4888	9.10422	11.4832	8.05048	15.2426	13.1746	4.46665	6.42118	8.26721	5.6447	14.2528	1.0627	1.83779	6.5834	5.01808	4.30204	3.45714	3.50653	4.93099	3.03783	2.85773
FBgn0030577	0	0	0	0	0	0.0519626	0.0202729	0.0574415	0.0802567	0.0839316	0	0	0	0	0.0869578	1.68818	1.43752	1.94534	1.97081	2.36396	3.76262	3.63126	2.44519	2.35142	3.72308	6.64554	5.75122	0	0	0
FBgn0030578	0	0	0	0	0.0188288	0	0	0.0315909	0.0887469	0.0630867	0.0224393	0.0134753	0.0425385	0	0.024032	0.449365	1.15829	1.72104	1.21465	2.40028	3.13294	3.56138	2.93667	2.60452	3.22975	5.669	5.91793	0	0.0199394	0
FBgn0020508	0.289662	0.0938153	0.0618587	0.947987	0.524621	2.31157	3.35908	15.104	16.1445	42.0971	161.922	177.441	533.28	1369.07	786.676	4241.83	2167.92	757.244	65.9496	17.3777	15.3598	150.738	165.247	38.7978	110.281	89.7567	64.9341	291.285	148.033	210.454
FBgn0015010	0.124227	0.114337	0.189027	0.232292	0.494907	0.922064	0.726488	2.55681	8.94894	54.9222	191.237	224.918	282.737	121.533	136.624	170.873	141.123	197.688	336.982	126.575	18.6502	9.65241	1.831	5.60455	98.67	137.641	271.774	154.668	73.2786	123.335
FBgn0003301	2.11792	2.4481	4.90458	5.72112	6.66923	9.74367	10.9061	9.76925	8.60509	11.8553	5.81408	5.61308	6.60742	4.64655	6.83637	4.1505	8.15348	7.49932	7.40736	13.3342	16.2515	14.4872	13.2753	12.8939	13.5268	15.0438	19.4667	11.5036	6.40904	7.26966
FBgn0030581	29.2714	6.28494	1.18402	0.939862	1.3553	3.86414	5.67295	11.8035	15.6774	20.1352	18.1857	16.3632	15.2434	8.28563	6.68718	3.61484	5.98894	4.92302	4.97899	7.48483	9.06575	13.0057	16.0465	14.2959	16.2095	17.6037	17.8825	17.2268	19.8558	20.9463
FBgn0030582	71.5315	18.2608	36.5158	37.0633	28.2644	30.9203	27.626	31.5023	19.95	17.9152	15.1607	13.0739	20.1529	17.2748	13.2133	16.8521	24.7288	25.3979	25.6257	25.8757	28.1266	22.7226	17.6445	21.8969	24.5524	33.1874	39.6392	44.6103	52.5238	59.082
FBgn0030583	1.8064	3.68428	2.63001	2.11296	1.6162	2.46539	1.73598	0.837732	0.850737	0.685009	0.314068	0.889578	0.740243	0.452771	0.300655	0.424129	0.0529433	0.303133	0.324983	0.512859	0.410013	0.689783	1.09169	2.0902	4.37415	4.6172	5.56441	1.12948	1.49379	2.10068
FBgn0030584	93.9344	54.5209	41.7995	47.7326	52.3106	76.554	43.59	65.8836	65.7824	62.8774	64.9581	45.3507	94.5552	91.9251	87.1392	61.0072	45.7834	40.7234	32.7409	36.4423	36.9207	53.8287	72.5855	90.7346	91.608	113.032	106.807	103.996	69.725	87.8151
FBgn0052590	15.7991	17.7636	9.01837	10.7993	18.5301	16.6226	18.7762	7.21814	8.80329	6.11836	7.46268	8.94968	4.2438	3.50292	2.3382	4.63131	5.82779	7.5538	7.39973	8.17233	9.3813	7.00915	4.50144	3.56088	3.55296	3.67996	3.13163	4.37682	7.51372	7.14739
FBgn0024753	18.8848	20.4952	13.8446	12.2729	21.7038	54.8763	58.0362	63.0813	47.7465	39.1539	39.6959	37.8858	28.0351	19.9652	19.9086	15.0198	24.1506	21.528	18.1288	20.8486	25.6327	19.0476	22.3412	18.3247	13.6986	12.7515	13.3953	15.0413	13.633	13.1711
FBgn0030586	0.00954897	0.0213714	0.0367079	0.120193	0.135923	0.446081	0.451001	0.28234	0.0833586	0.0899479	0.05886	0.114117	0.101902	0.126706	0.406238	1.87309	13.6692	20.7608	9.37566	0.873064	4.63192	1.07688	0.245621	0.705964	0.253082	0.0951748	0.0732856	0.179983	0.0206651	0.0216246
FBgn0030587	0.0568604	0.0424252	0.0520486	0.381743	0.616683	5.07645	12.3981	17.7963	4.83577	1.32289	0.619306	0.608889	0.541776	14.8854	2.84655	0.0256419	0.179692	0.575274	0.642025	1.05113	6.90982	15.07	3.72566	0.535321	0.540448	0.755626	0.202031	0.16539	0.184593	0.0321913
FBgn0030588	0.101523	0.188732	0.024716	0.132217	0.538542	0.500392	0.356769	1.70731	12.2321	219.89	69.3741	119.227	20.5057	20.554	55.2495	1.58449	0.440356	0.284453	0.326544	2.39856	2.43145	1.83104	41.2648	3.1747	0.777134	0.403039	0.452085	1.04723	0.316756	0.217149
FBgn0030589	0	0.0229031	0	0.0429526	0.0833147	0.0159532	0.063625	0.112574	0.0569297	0.105211	0.100884	0.0687149	0.101535	0.0185236	0.0132116	0.0277057	0.0242681	0.00956976	0.0304752	0.0519787	0.0738755	0.049861	1.51202	4.73998	18.6126	21.7827	25.8114	2.15302	1.31842	1.78682
FBgn0030590	0.108243	0.115975	0.131578	0.24202	0.507381	0.603205	1.21354	14.1705	40.0149	9.00142	1.32124	2.6454	0.51577	16.4708	4.34337	0.124946	0.34776	0.586242	1.99988	1.19616	1.2938	7.99457	6.31312	1.43616	1.15899	1.29789	1.28314	0.51772	0.14707	0.189944
FBgn0030591	0.11723	0.0633368	0.108713	0.336211	0.569863	1.1871	3.99632	30.5357	41.2986	6.40087	1.29529	2.04333	0.802962	19.4984	4.45381	0.226455	0.226687	0.177992	0.225725	0.415996	1.36549	28.5094	7.66894	1.18775	0.254738	0.31153	0.319779	0.278425	0.155431	0.104993
FBgn0030592	0.0973307	0.766836	0.669374	0.399088	0.561697	3.60487	12.9883	15.4444	15.8932	5.96084	0.669002	0.862161	0.371002	10.4567	3.11	0.0352118	0.107978	0.16966	0.349542	2.21575	0.888239	6.84545	6.38458	2.17445	8.2453	3.85611	2.53993	0.231052	0.0493127	0.0734632
FBgn0030593	0.937158	3.90554	15.1943	10.7154	12.9865	12.3264	16.7421	37.6077	39.1144	71.2884	187.722	173.706	207.069	266.264	342.475	49.4558	18.5459	7.14923	2.84036	1.95303	0.5964	1.93532	2.10039	58.7733	330.473	190.056	177.109	301.528	66.6701	51.1588
FBgn0030594	0.123169	1.86336	8.00978	2.9116	2.67565	2.82952	2.58844	6.21839	12.9429	20.5701	16.3101	19.1328	14.8211	7.23973	10.6712	9.51607	18.9051	25.2318	11.5931	2.49868	4.08705	26.8296	16.2624	27.6174	36.2671	34.5065	41.1583	29.2047	9.0321	9.40362
FBgn0030595	0	0.0425945	0	0.129885	0	0.0311069	0.120614	0.207398	0.706647	0.566163	0.322945	0.217379	0.1226	0.209981	0.417683	1.21803	23.1	63.2303	3.79315	0.740435	1.05582	40.8265	65.2463	5.09782	5.72163	1.14514	0.377411	6.93119	0.843107	1.14105
FBgn0030596	0.0220833	0.123215	0.090756	0.120214	0.0785217	0.0687489	0.205483	0.186702	0.131473	0.132148	0.0678107	0.123069	0.117824	0.0598182	0.0854316	0.238663	0.600986	0.773426	0.58213	0.410122	0.456529	0.536419	0.181594	0.29336	0.159271	0.146787	0.112985	9.45702	25.2522	22.6432
FBgn0030597	0.0423737	0.0236625	0.0348517	0.142033	0.107646	0.354565	0.624622	2.06839	2.11051	1.56749	0.299598	0.260165	0.16149	0.172272	0.655653	12.4414	17.2302	12.9507	2.03098	1.60209	0.11443	0.139816	0.14646	0.290291	0.577649	0.563255	0.478764	0.340158	0.217543	0.179931
FBgn0030598	4.43877	0.708939	0.369993	1.12364	2.01927	10.5988	21.1032	24.8478	12.8081	3.03619	0.481033	0.723593	0.648332	14.2048	2.51588	0.559591	1.76868	3.64598	6.06216	2.31044	10.69	45.69	5.45205	0.854938	0.149946	0.174862	0.103611	1.98487	4.4068	4.57636
FBgn0052591	0	0.0160419	0.0157764	0.0844369	0.0586851	0.112506	0.151944	0.232823	0.137898	0.271037	0.458175	0.563115	0.264624	0.0693565	0.317378	5.6502	15.099	18.6762	17.6267	30.954	47.2801	55.9903	55.401	57.5088	87.6945	123.134	141.422	0.323116	0.0622872	0.131081
FBgn0027601	65.15	22.7175	10.9791	16.6843	24.5609	52.9366	56.9252	50.3931	26.2652	16.1578	12.3128	13.1134	11.5948	18.0929	23.4697	62.5665	92.599	88.7361	71.2363	48.9278	39.9706	48.3239	40.7391	43.4345	46.5773	52.357	55.0236	46.6431	41.132	41.187
FBgn0030599	0	0	0	0.0284249	0.105345	0.0812551	0.0422119	0.0599488	0.0558112	0	0.0406071	0	0.0266581	0	0.0907095	3.23886	9.46767	12.1728	10.0028	15.7137	17.492	26.2024	22.1212	14.5331	26.3097	34.7219	32.1956	0.024408	0	0.0396808
FBgn0000535	0.0216211	0.117746	0.249626	0.144789	0.133581	0.0879931	0.328398	1.55878	2.67318	4.48652	4.05715	3.91469	4.9122	1.52488	0.897106	1.83504	18.2571	28.3934	29.2735	10.1957	3.77443	3.4093	4.64842	3.7854	3.23888	3.76238	4.04212	2.06671	0.425239	0.654893
FBgn0030600	0.495451	1.04499	1.98991	5.515	8.201	7.23921	10.4829	11.1905	7.70063	6.50013	4.04144	3.80429	4.61791	1.78803	1.0679	3.51387	4.8068	4.38635	6.23093	5.10208	7.61427	6.43796	4.86621	4.33514	8.11776	11.3431	12.1132	3.5794	1.64113	1.87563
FBgn0052594	15.1739	25.0084	60.186	50.1517	58.8268	64.4034	74.1112	55.5031	36.0237	24.578	17.968	20.1746	10.0038	7.85175	12.4342	16.7908	25.8029	25.8173	35.1389	48.5237	40.0567	28.1208	23.325	20.9826	20.9516	20.8917	23.2898	18.641	13.9468	14.7025
FBgn0030603	82.0493	83.3677	19.5278	16.9026	28.9902	47.7041	48.3194	60.0896	67.3948	50.8591	58.6278	58.0535	30.6321	26.5243	32.3127	40.2827	32.7091	33.0974	46.1016	32.1933	16.7533	15.611	15.518	21.8345	25.6069	29.4613	37.1008	44.765	54.4884	58.713
FBgn0030605	125.921	146.709	115.973	123.061	118.542	161.173	115.253	173.061	172.692	233.209	224.47	178.892	273.045	288.117	287.865	171.871	109.081	79.5338	72.0914	67.2088	81.0803	132.241	289.128	446.158	364.45	296.702	161.213	343.901	131.009	127.837
FBgn0030606	145.342	41.9152	48.1333	51.2783	43.5875	35.9681	26.9177	23.6398	14.0313	10.3092	7.6404	7.13948	25.11	24.5069	22.711	31.3117	28.4873	36.6878	42.6443	25.7815	25.8255	19.7559	12.254	18.0991	16.4616	19.1718	25.9088	65.9282	87.1357	89.6465
FBgn0030607	40.248	25.5588	8.17152	6.40127	10.0796	7.50221	8.71048	9.52107	7.49977	3.05909	7.56374	7.08038	0.181315	1.14512	2.60032	12.6065	10.8002	10.1143	11.2409	2.80031	3.71285	3.70074	1.54182	2.32285	5.91621	8.57492	9.26339	15.2449	28.1008	30.0161
FBgn0030608	562.751	87.3946	11.9095	32.471	57.0094	78.9367	105.869	101.593	94.5317	92.1929	88.7516	111.475	61.6503	63.7521	79.9285	151.339	163.21	149.448	135.162	156.042	131.776	94.1226	62.5915	67.7263	108.97	125.848	137.423	187.36	350.711	336.66
FBgn0053177	0.742517	0.441247	0.189283	0.728566	0.795402	0.8083	1.04858	2.36437	3.66632	5.04821	3.85017	3.79309	4.14116	3.07046	2.73934	1.19741	0.627149	0.578782	0.339077	0.380904	0.618762	2.25701	7.18757	4.19209	3.18195	2.44501	4.2161	3.74755	1.52015	1.12317
FBgn0053178	0.388752	1.5197	1.03459	3.06363	4.16136	6.18167	7.92908	6.11782	18.8671	78.0594	133.364	150.044	113.893	14.934	126.289	92.0479	28.7093	7.36059	2.34424	1.30142	4.70003	14.6619	54.2037	65.2991	59.726	39.0583	36.5157	54.0286	15.5337	7.49392
FBgn0030610	73.9933	5.14131	10.0391	32.8892	47.999	90.6459	59.6587	87.3228	90.758	124.156	131.109	110.823	226.561	173.524	180.631	101.22	72.1932	72.4318	49.1543	60.1612	60.7754	99.4093	160.842	309.161	230.097	277.625	333.853	238.614	99.8448	124.926
FBgn0030611	19.499	26.9396	41.5037	51.8778	47.9268	47.798	39.5718	27.1545	26.0193	27.5945	66.8585	61.5738	89.1754	47.7589	31.7582	16.268	17.6522	23.9703	20.8353	17.5532	16.295	17.3914	13.4373	16.347	15.1596	16.5121	17.54	38.4397	39.7699	41.1361
FBgn0030612	65.5267	10.5813	5.97685	7.03361	8.92444	15.5142	20.7908	19.7438	14.9455	14.2149	25.1358	27.71	72.9037	61.951	67.6026	13.317	3.61149	3.00979	3.29833	1.69821	2.56909	6.44723	9.30148	8.90859	14.5469	13.4169	13.4409	35.2495	50.3741	47.6573
FBgn0030613	0.0633497	0.664589	0.412274	0.487104	0.679755	0.678359	0.943125	3.86836	7.73772	12.3218	12.541	11.6108	11.2781	3.28025	1.1504	0.875903	1.19855	1.26146	0.809728	2.00894	3.65049	3.42494	5.22451	9.32706	6.98734	7.28105	8.57553	4.03013	1.25336	1.20965
FBgn0030615	0.0189748	0.040596	0.00550957	0.00915465	0.0736669	0.112673	0.118632	0.945918	4.84382	13.3551	10.7274	13.1317	19.9649	25.6901	29.0434	34.581	14.0969	4.96881	2.70286	1.72229	1.24998	9.32873	13.9949	16.375	16.9362	5.83113	6.55868	14.9332	18.4941	14.4438
FBgn0030614	0.0488466	0.458077	0.735328	0.272786	0.194532	0.112971	0.144872	0.126379	0.273173	0.560311	0.439103	0.320996	0.706231	0.223983	0.507555	3.76142	8.96739	9.27149	8.77339	16.345	22.9805	29.1473	31.0788	33.2771	65.3533	75.2929	82.4829	0.17014	0	0.166168
FBgn0260006	0.641025	0.543229	0.549273	0.663869	1.93402	1.65557	1.76397	19.2337	140.958	53.8775	36.884	37.4429	20.865	15.1035	23.0688	9.13044	10.3011	9.57754	2.99373	11.81	6.38752	5.20879	20.5606	10.6876	18.0033	11.4305	9.29867	13.1118	12.4594	10.5059
FBgn0030616	1281.15	1987.1	1726.3	1833.12	1860.22	1875.11	1729.44	1619.61	1508.65	1853.96	1841.15	1548.55	2117.66	1818.98	1691.07	1434.16	1420.08	1433.14	1299.57	1083.54	1019.8	985.382	797.319	768.284	640.728	703.725	935.866	1303.06	1339.78	1523.03
FBgn0030617	0.535618	0.566089	0.664981	3.90625	7.22735	28.6649	83.9605	210.482	52.8592	12.6244	1.98404	2.08401	3.83824	79.4956	12.7621	1.0618	2.37446	3.64023	8.23014	2.14691	2.86825	90.939	65.493	6.36148	3.57078	1.5273	1.05467	2.43823	0.253755	0.256138
FBgn0030618	0.0150006	0.022575	0.0331739	0.0464328	0.0968314	0.296215	0.974885	5.5121	8.68755	11.3204	10.2119	9.46789	12.4163	3.31637	1.0949	0.380407	1.42855	1.33536	1.5264	4.54782	9.30532	9.50397	6.70101	2.86623	2.9515	3.30656	4.13216	1.52227	0.451312	0.447201
FBgn0030619	0.0109261	0.0609757	0.0359285	0.0640626	0.144309	0.238109	1.28117	4.75697	8.21329	11.2753	10.417	12.4591	11.2677	3.67047	0.972158	0.693809	1.43519	1.58168	1.73655	5.71977	11.5044	13.1974	9.71976	3.65598	2.88114	3.15912	3.66153	1.56349	0.342343	0.482516
FBgn0052588	0	0	0	0	0	0	0	0	0	0	0	0	0.0605231	0	0.0515426	1.77852	3.74966	6.72574	5.6643	9.6077	12.6915	12.9541	9.32064	4.70709	9.74778	15.4276	9.95923	0	0	0
FBgn0030620	0	0	0	0	0	0	0	0.0613033	0.0381973	0.10111	0	0.0341462	0	0	0.124136	1.85868	4.57107	5.00188	4.29327	7.51496	10.2411	13.0672	11.7565	12.8399	19.5177	27.5289	30.9225	0	0	0
FBgn0262485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.376498	4.64561	7.19667	14.7769	9.65254	14.1263	16.841	25.6308	21.2125	12.3461	22.7266	35.4375	28.0006	0.0402975	0	0
FBgn0262486	0	0	0	0	0	0	0	0	0.0307916	0	0.0444078	0	0	0	0.100098	2.23772	5.46875	8.98605	7.3484	10.4344	14.8812	16.6431	13.289	7.33653	14.8633	23.1477	18.0628	0	0	0
FBgn0030622	0	0	0	0	0	0	0	0	0	0.018884	0	0.0160004	0.0170475	0	0.0289183	1.64535	4.63415	4.95479	3.94716	7.89516	11.7473	15.7565	12.548	14.8435	20.899	32.0816	33.0593	0	0	0
FBgn0030623	0	0	0	0	0	0	0	0.0926976	0.0173411	0.0368275	0	0	0.0166127	0	0.0281769	2.97502	6.27978	9.41193	7.77944	13.4376	19.3219	19.844	14.9577	7.64857	14.6719	25.2283	19.3145	0	0	0.0247019
FBgn0030624	0	0	0	0	0	0	0	0.0690092	0.0674953	0.0949301	0.0333559	0.0198516	0	0	0.236279	3.82658	9.53792	11.1926	10.045	16.1273	24.1321	28.6093	31.508	42.9001	47.5999	67.5926	93.1479	0	0	0
FBgn0030625	21.5609	18.5095	17.4787	11.5323	14.3322	10.875	14.0833	8.80916	8.5792	4.91224	7.69548	9.92252	3.22293	3.25607	1.91166	5.39382	8.81299	14.0755	12.5036	15.41	19.8852	18.0309	13.4984	8.26617	14.015	21.6985	18.6375	5.87228	13.9193	12.9156
FBgn0261703	0.38324	0.26661	0.0755439	0.314566	0.427914	2.38136	4.36118	15.2241	24.2883	32.0726	26.4952	24.2804	18.6247	9.01831	9.53202	6.32489	9.82289	11.4168	11.0166	12.0113	5.16505	4.64468	4.70995	19.4619	12.9621	13.8354	16.1872	16.5218	6.25166	6.81661
FBgn0004924	283.527	333.987	160.921	164.426	179.802	132.578	143.021	140.08	114.497	64.2604	152.411	131.743	48.6331	44.2847	32.6789	25.1359	46.0181	55.1153	54.2466	57.3486	65.1421	52.8476	42.8619	32.9323	34.9945	34.8672	39.3806	96.0651	159.75	161.197
FBgn0015926	150.1	121.569	42.1504	42.5411	44.3242	31.7682	24.3188	34.6838	24.8826	10.8634	27.7749	22.2765	0.309698	0.652119	1.27283	2.9634	3.93393	3.98812	2.86856	14.8433	8.10548	1.86445	0.846181	1.37028	0.289949	0.496751	1.03459	19.1433	38.342	46.603
FBgn0030628	25.3156	25.6101	14.1023	7.39944	8.56794	4.58556	2.81136	3.0585	2.02924	2.25234	2.39313	2.43143	1.18673	2.38864	3.21144	4.55675	4.95612	4.54991	3.42865	6.13819	3.50026	2.60842	2.79516	4.61797	2.72127	3.56882	5.0253	12.0101	15.9644	18.2439
FBgn0026428	79.9029	28.5811	24.5963	22.3479	20.8807	22.4716	16.599	21.2331	16.2828	21.367	16.0194	11.5717	23.2187	19.2982	29.4288	66.471	65.8474	33.3132	27.5561	25.7953	35.5854	32.0928	45.155	34.9672	82.0031	93.5295	104.138	87.8099	61.3832	64.4816
FBgn0030629	14.0072	18.1626	5.95924	5.14993	6.06677	3.55423	2.70864	2.66314	1.5291	1.07493	1.96973	1.42839	0.847398	0.870445	1.69693	3.32614	4.84928	5.07869	5.71543	7.24522	8.21915	6.38535	3.73038	3.2396	6.19243	11.7915	8.98361	7.99695	10.9272	12.9604
FBgn0030630	22.6669	30.2598	19.6629	25.2948	29.2525	25.0441	18.8063	14.8826	11.2248	7.44475	21.5574	15.3478	30.3506	16.0315	12.6036	7.10544	7.85667	8.98811	8.35962	8.18913	6.91073	5.86634	3.95979	4.21818	4.45416	6.86009	6.69593	15.0307	19.7651	22.0216
FBgn0030631	51.8862	73.9828	56.5241	40.4323	33.9453	25.3857	20.2909	22.2306	15.877	8.64612	18.9409	13.2125	11.2067	10.7967	8.91108	6.49498	9.17819	9.26295	9.86328	11.0594	14.9781	8.10106	3.71868	3.75538	4.87507	5.72865	7.2566	17.629	24.7154	27.3469
FBgn0000028	0.0425817	0.246152	0.544567	0.698512	0.837349	1.12096	2.45105	3.23375	2.7318	2.37264	1.36924	1.63218	1.57933	0.599178	0.23751	0.447895	0.881588	1.28771	1.44382	2.62101	3.40957	3.68616	2.81353	3.35086	3.36108	6.78084	8.38995	0.50032	0.188623	0.194237
FBgn0003132	0	0.247856	0.237338	0.0744086	0.0564165	0.0950869	0.0964515	0.112687	0.0881678	0.0379768	0.0272803	0.0495076	0.0507943	0.0133703	0.515626	3.12077	6.05814	7.002	6.63026	10.7811	15.2111	19.2916	18.8638	16.8477	32.4132	40.4396	43.2353	0.00775296	0	0.0251541
FBgn0030634	0.0475475	0.0568485	0.0529638	0.13641	0.281203	2.0927	4.09493	6.99204	9.69772	8.76833	7.73141	8.5449	6.24459	2.56226	0.917206	0.721821	0.767708	1.12977	1.33847	2.56432	3.81176	7.04909	6.98589	4.23301	5.27086	4.80425	4.28572	2.43166	0.670095	0.582611
FBgn0263257	0.0244482	0.0377875	0.0434402	0.0361533	0.0784949	0.0731233	0.51518	3.61271	5.79263	7.70922	6.79095	8.16562	10.038	3.05081	1.15649	0.363226	1.01188	0.910929	0.747143	1.47511	2.2925	5.0786	5.80704	4.0194	4.3936	5.18314	5.93259	2.25292	0.568251	0.74649
FBgn0040285	44.9743	54.2584	26.1177	36.56	46.8652	42.086	47.8342	25.1692	28.4236	19.8065	29.8202	29.5224	15.2834	23.6129	17.9925	28.4566	44.8149	61.4113	67.246	41.0851	38.6982	32.6966	19.4398	11.1377	16.8555	16.9046	14.2017	19.1324	38.257	36.986
FBgn0014455	207.349	16.6549	25.6003	63.8368	80.689	127.373	87.5625	102.31	67.0163	52.2352	77.1953	63.559	471.814	249.56	326.604	75.0023	61.1305	53.7526	47.4341	50.3249	58.1969	47.4757	40.4591	51.9892	38.0819	39.2661	69.6318	253.657	224.503	245.92
FBgn0030638	24.5453	0.872808	0.891629	2.78865	3.94275	6.47011	4.77997	7.34257	5.09239	3.43412	1.9227	1.8702	4.30857	5.58037	6.84358	6.93995	6.04676	4.68646	5.25712	6.87578	5.19036	16.1365	12.5827	12.6986	15.9889	15.572	20.1255	25.6035	16.4343	18.7617
FBgn0004391	42.8336	27.797	30.324	22.7569	17.5292	8.74311	6.8445	4.82881	3.06774	2.60698	2.07805	2.2478	4.72441	5.21388	4.84634	5.17873	8.68919	9.11615	8.6578	10.0179	11.3111	6.07873	4.24975	4.17471	6.46461	7.73516	9.74112	14.9553	23.4687	25.1093
FBgn0030641	10.4867	6.34352	5.38022	7.2943	11.1444	25.2572	31.7433	36.7812	68.9005	114.983	112.109	108.987	85.4813	86.4028	58.8488	54.4407	30.284	25.1653	23.2079	27.714	27.9208	21.3117	28.5429	43.5269	41.4367	40.8052	53.7175	40.2117	23.523	27.0587
FBgn0030640	21.3639	23.7617	7.00652	9.54066	15.9921	30.8616	10.2423	21.7128	7.69305	13.0988	11.4402	7.53848	11.5732	12.7662	14.1979	13.169	19.1881	15.1499	12.2458	16.9155	26.3504	14.1645	6.75165	9.26488	9.64755	13.4907	16.6195	17.6869	13.431	16.9943
FBgn0030642	2.509	6.67036	15.8835	11.8233	7.87574	6.5182	3.67238	4.3105	3.61861	3.03107	2.68642	2.43173	3.69298	1.74772	1.04713	2.35382	2.61516	3.22827	2.90184	4.99866	5.7691	4.90611	3.38602	6.16189	6.0014	9.19314	15.0472	2.85765	1.71371	1.73263
FBgn0030643	2.03233	1.80938	0.782916	0.806323	1.03469	0.607451	0.401239	0.311664	0.284678	0.208541	0.183037	0.0519072	0.268716	0.0965447	0	0	0.485819	0.248339	0.174646	0.585287	0.126504	0.318051	0.154025	17.9586	71.9488	196.025	228.751	1.72013	1.84917	0.903185
FBgn0026433	69.0857	9.65667	5.81863	10.3307	9.30569	6.48535	4.73335	4.53927	3.20815	2.57914	1.87841	2.1836	4.92708	4.4432	3.85952	5.11497	6.62451	6.58819	5.93015	8.1739	9.54003	6.81993	5.75741	4.91505	6.15381	8.25232	10.3522	21.6308	34.5527	37.598
FBgn0030645	14.5565	1.5303	3.71671	10.2414	11.3884	15.1503	9.95233	10.3361	8.34316	9.14827	6.37612	6.03094	9.09079	9.51804	7.81224	10.3928	11.5325	12.3305	11.4813	9.10125	10.7313	12.2972	8.19995	7.95358	10.2548	13.1525	14.537	12.6566	12.3342	13.8356
FBgn0030646	20.9244	3.50355	7.48508	7.02784	4.66487	1.51644	0.946805	0.53793	0.424822	0.434875	0.364407	0.393396	0.513605	0.685029	0.642509	1.84852	2.41797	3.06868	2.72224	3.7686	3.7141	2.08316	1.36437	1.1272	1.64646	2.79033	2.9752	4.56197	11.8292	12.9697
FBgn0030647	0.0515646	0.0993273	0.0487012	0.0929881	0.0599877	0.034431	0.0917999	0.111887	0.0642817	0.0442674	0.146089	0.121971	0.179698	0.352015	0.88281	0.429375	0.664866	0.742939	0.941074	1.0646	1.32044	1.16927	0.731518	0.52051	1.36515	2.1954	2.24894	0.0411438	0.119848	0.0500415
FBgn0030648	86.4721	47.3515	105.222	105.94	78.25	77.8381	56.0781	46.6469	33.7054	37.9838	36.3921	31.2836	49.6181	26.2409	22.3355	27.8519	44.1609	49.2801	47.6405	56.729	65.1959	49.885	33.2002	35.4598	35.0283	47.5341	53.0439	54.7058	60.622	66.1742
FBgn0027287	23.8345	10.8722	25.6586	46.8127	40.9034	53.5367	50.1213	36.6584	24.5611	17.8532	13.5958	14.0624	14.4604	16.2591	12.7309	14.817	20.8388	17.6452	17.2716	12.8797	12.3076	11.1542	13.9639	17.3015	23.9946	29.399	33.9653	19.7557	23.1249	26.1788
FBgn0262426	0	0	121.54	385.384	0	216.993	443.277	0	0	0	0	57.6832	317.813	0	0	0	0	0	0	0	0	0	39.0458	0	0	0	0	0	0	0
FBgn0262409	0	0	0	1280.04	251.466	0	0	0	0	0	0	0	0	0	1212.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
